record_id,time_slot,house,date,day,month,time,subject_id,age,response,dynamic_house_size,static_house_size,wealth,rain
1067,14,3,2/15/05,Tuesday,2,12:06,35,44,steady_job,10,10,40850,157
1068,15,16,2/15/05,Tuesday,2,12:34,11,29,wage,7,7,2100,157
1069,16,18,2/15/05,Tuesday,2,13:04,44,16,z,7,9,1300,157
1070,17,13,2/15/05,Tuesday,2,13:35,41,60,z,6,6,3300,157
1071,17,13,2/15/05,Tuesday,2,13:35,10,14,z,6,6,3300,157
1072,17,15,2/15/05,Tuesday,2,13:35,27,18,wage,7,6,745,157
1073,18,1,2/15/05,Tuesday,2,14:05,7,15,finca,13,13,6050,157
1074,18,1,2/15/05,Tuesday,2,14:05,19,13,finca,13,13,6050,157
1075,18,1,2/15/05,Tuesday,2,14:05,3,17,finca,13,13,6050,157
1076,18,1,2/15/05,Tuesday,2,14:05,16,29,z,13,13,6050,157
1077,19,17,2/15/05,Tuesday,2,14:35,13,31,agriculture,9,9,8600,157
1078,20,12,2/15/05,Tuesday,2,15:06,29,13,z,5,4,5550,157
1079,21,7,2/15/05,Tuesday,2,15:35,31,62,agriculture,3,3,7175,157
1080,22,19,2/15/05,Tuesday,2,16:05,33,67,finca,5,5,6300,157
1081,23,11,2/15/05,Tuesday,2,16:35,28,44,z,9,9,7350,157
1082,23,11,2/15/05,Tuesday,2,16:35,43,17,z,9,9,7350,157
1083,24,10,2/15/05,Tuesday,2,17:05,26,46,z,8,9,7975,157
1084,25,22,2/15/05,Tuesday,2,17:35,39,57,z,7,8,12475,157
1085,25,22,2/15/05,Tuesday,2,17:35,34,26,z,7,8,12475,157
1086,1,25,2/16/05,Wednesday,2,5:46,5,40,z,9,9,5925,157
1087,2,31,2/16/05,Wednesday,2,6:16,24,50,agriculture,3,7,600,157
1088,2,31,2/16/05,Wednesday,2,6:16,2,19,z,3,7,600,157
1089,3,23,2/16/05,Wednesday,2,6:46,17,40,agriculture,7,6,4050,157
1090,4,13,2/16/05,Wednesday,2,7:16,41,60,agriculture,6,6,3300,157
1091,4,15,2/16/05,Wednesday,2,7:16,27,18,z,7,6,745,157
1092,4,13,2/16/05,Wednesday,2,7:16,10,14,z,6,6,3300,157
1093,5,22,2/16/05,Wednesday,2,7:46,39,57,z,7,8,12475,157
1094,5,22,2/16/05,Wednesday,2,7:46,34,26,z,7,8,12475,157
1095,6,6,2/16/05,Wednesday,2,8:16,45,27,agriculture,7,7,800,157
1096,7,5,2/16/05,Wednesday,2,8:46,1,27,gold,9,8,3175,157
1097,8,19,2/16/05,Wednesday,2,9:16,33,67,finca,5,5,6300,157
1098,9,11,2/16/05,Wednesday,2,9:46,43,17,agriculture,9,9,7350,157
1099,9,11,2/16/05,Wednesday,2,9:46,28,44,z,9,9,7350,157
1100,10,17,2/16/05,Wednesday,2,10:16,13,31,agriculture,9,9,8600,157
1101,11,29,2/16/05,Wednesday,2,10:46,20,43,agriculture,3,3,56200,157
1102,11,29,2/16/05,Wednesday,2,10:46,22,14,agriculture,3,3,56200,157
1103,12,9,2/16/05,Wednesday,2,11:16,14,16,finca,10,10,4975,157
1104,12,9,2/16/05,Wednesday,2,11:16,9,14,finca,10,10,4975,157
1105,12,9,2/16/05,Wednesday,2,11:16,23,43,steady_job,10,10,4975,157
1106,13,26,2/16/05,Wednesday,2,11:46,42,24,manufacture,4,4,14650,157
1107,15,1,2/16/05,Wednesday,2,12:46,7,15,finca,13,13,6050,157
1108,15,1,2/16/05,Wednesday,2,12:46,19,13,finca,13,13,6050,157
1109,15,1,2/16/05,Wednesday,2,12:46,3,17,finca,13,13,6050,157
1110,16,3,2/16/05,Wednesday,2,13:16,35,44,z,10,10,40850,157
1111,17,7,2/16/05,Wednesday,2,13:46,31,62,agriculture,3,3,7175,157
1112,18,4,2/16/05,Wednesday,2,14:16,40,18,z,11,11,7275,157
1113,19,10,2/16/05,Wednesday,2,14:46,26,46,domestic,8,9,7975,157
1114,20,12,2/16/05,Wednesday,2,15:16,29,13,agriculture,5,4,5550,157
1115,21,21,2/16/05,Wednesday,2,15:46,25,50,agriculture,11,11,7600,157
1116,22,30,2/16/05,Wednesday,2,16:16,38,28,z,5,5,4800,157
1117,23,16,2/16/05,Wednesday,2,16:46,11,29,z,7,7,2100,157
1118,25,18,2/16/05,Wednesday,2,17:46,44,16,z,7,9,1300,157
1119,1,19,2/18/05,Friday,2,5:36,33,67,agriculture,5,5,6300,157
1120,2,4,2/18/05,Friday,2,6:06,40,18,z,11,11,7275,157
1121,3,1,2/18/05,Friday,2,6:36,7,15,finca,13,13,6050,157
1122,3,1,2/18/05,Friday,2,6:36,19,13,finca,13,13,6050,157
1123,3,1,2/18/05,Friday,2,6:36,3,17,finca,13,13,6050,157
1124,4,24,2/18/05,Friday,2,7:06,30,16,fishing,10,10,2975,157
1125,4,24,2/18/05,Friday,2,7:06,18,35,manufacture,10,10,2975,157
1126,4,24,2/18/05,Friday,2,7:06,36,18,z,10,10,2975,157
1127,5,29,2/18/05,Friday,2,7:36,20,43,z,3,3,56200,157
1128,5,29,2/18/05,Friday,2,7:36,22,14,z,3,3,56200,157
1129,6,17,2/18/05,Friday,2,8:06,13,31,agriculture,9,9,8600,157
1130,7,16,2/18/05,Friday,2,8:36,11,29,agriculture,7,7,2100,157
1131,8,11,2/18/05,Friday,2,9:06,43,17,fishing,9,9,7350,157
1132,8,11,2/18/05,Friday,2,9:06,28,44,z,9,9,7350,157
1133,9,7,2/18/05,Friday,2,9:35,31,62,agriculture,3,3,7175,157
1134,9,7,2/18/05,Friday,2,9:35,37,28,z,3,3,7175,157
1135,10,12,2/18/05,Friday,2,10:06,15,32,z,5,4,5550,157
1136,10,12,2/18/05,Friday,2,10:06,29,13,z,5,4,5550,157
1137,12,9,2/18/05,Friday,2,11:06,14,16,agriculture,10,10,4975,157
1138,12,9,2/18/05,Friday,2,11:06,9,14,agriculture,10,10,4975,157
1139,12,9,2/18/05,Friday,2,11:06,23,43,manufacture,10,10,4975,157
1140,13,22,2/18/05,Friday,2,11:36,39,57,agriculture,7,8,12475,157
1141,13,22,2/18/05,Friday,2,11:36,34,26,agriculture,7,8,12475,157
1142,15,6,2/18/05,Friday,2,12:36,45,27,steady_job,7,7,800,157
1143,17,21,2/18/05,Friday,2,13:36,25,50,agriculture,11,11,7600,157
1144,18,23,2/18/05,Friday,2,14:06,17,40,wage,7,6,4050,157
1145,19,10,2/18/05,Friday,2,14:36,26,46,z,8,9,7975,157
1146,20,18,2/18/05,Friday,2,15:06,32,40,agriculture,10,9,1300,157
1147,20,18,2/18/05,Friday,2,15:06,44,16,z,10,9,1300,157
1148,21,26,2/18/05,Friday,2,15:36,42,24,agriculture,4,4,14650,157
1149,22,5,2/18/05,Friday,2,16:06,1,27,z,9,8,3175,157
1150,22,5,2/18/05,Friday,2,16:06,2,19,z,9,8,3175,157
1151,23,31,2/18/05,Friday,2,16:36,24,50,manufacture,3,7,600,157
1152,24,13,2/18/05,Friday,2,17:06,41,60,agriculture,6,6,3300,157
1153,24,13,2/18/05,Friday,2,17:06,10,14,z,6,6,3300,157
1154,24,15,2/18/05,Friday,2,17:06,27,18,z,7,6,745,157
1155,25,30,2/18/05,Friday,2,17:36,38,28,z,5,5,4800,157
1156,1,26,2/19/05,Saturday,2,5:53,42,24,z,4,4,14650,157
1157,4,9,2/19/05,Saturday,2,7:23,23,43,manufacture,10,10,4975,157
1158,4,9,2/19/05,Saturday,2,7:23,14,16,z,10,10,4975,157
1159,4,9,2/19/05,Saturday,2,7:23,9,14,z,10,10,4975,157
1160,5,13,2/19/05,Saturday,2,7:53,10,14,agriculture,6,6,3300,157
1161,5,15,2/19/05,Saturday,2,7:53,27,18,agriculture,7,6,745,157
1162,6,24,2/19/05,Saturday,2,8:23,36,18,fishing,10,10,2975,157
1163,6,24,2/19/05,Saturday,2,8:23,18,35,hunting,10,10,2975,157
1164,8,12,2/19/05,Saturday,2,9:23,15,32,hunting,5,4,5550,157
1165,8,12,2/19/05,Saturday,2,9:23,29,13,hunting,5,4,5550,157
1166,9,1,2/19/05,Saturday,2,9:53,7,15,agriculture,13,13,6050,157
1167,9,1,2/19/05,Saturday,2,9:53,3,17,agriculture,13,13,6050,157
1168,9,1,2/19/05,Saturday,2,9:53,19,13,z,13,13,6050,157
1169,10,5,2/19/05,Saturday,2,10:23,1,27,gold,9,8,3175,157
1170,10,5,2/19/05,Saturday,2,10:23,2,19,gold,9,8,3175,157
1171,11,16,2/19/05,Saturday,2,10:53,11,29,agriculture,7,7,2100,157
1172,12,3,2/19/05,Saturday,2,11:23,35,44,agriculture,10,10,40850,157
1173,13,23,2/19/05,Saturday,2,11:52,17,40,agriculture,7,6,4050,157
1174,14,4,2/19/05,Saturday,2,12:23,40,18,firewood,11,11,7275,157
1175,14,4,2/19/05,Saturday,2,12:23,6,30,hunting,11,11,7275,157
1176,15,6,2/19/05,Saturday,2,12:53,45,27,steady_job,7,7,800,157
1177,16,31,2/19/05,Saturday,2,13:23,24,50,agriculture,3,7,600,157
1178,17,29,2/19/05,Saturday,2,13:53,20,43,hunting,3,3,56200,157
1179,17,29,2/19/05,Saturday,2,13:53,22,14,hunting,3,3,56200,157
1180,18,19,2/19/05,Saturday,2,14:23,33,67,firewood,5,5,6300,157
1181,19,21,2/19/05,Saturday,2,14:53,25,50,livestock,11,11,7600,157
1182,20,17,2/19/05,Saturday,2,15:23,13,31,agriculture,9,9,8600,157
1183,21,7,2/19/05,Saturday,2,15:53,31,62,agriculture,3,3,7175,157
1184,21,7,2/19/05,Saturday,2,15:53,37,28,z,3,3,7175,157
1185,22,18,2/19/05,Saturday,2,16:23,44,16,firewood,11,9,1300,157
1186,22,18,2/19/05,Saturday,2,16:23,21,17,z,11,9,1300,157
1187,22,18,2/19/05,Saturday,2,16:23,32,40,z,11,9,1300,157
1188,23,11,2/19/05,Saturday,2,16:53,28,44,z,9,9,7350,157
1189,23,11,2/19/05,Saturday,2,16:53,43,17,z,9,9,7350,157
1190,24,10,2/19/05,Saturday,2,17:23,26,46,agriculture,8,9,7975,157
1191,25,22,2/19/05,Saturday,2,17:53,39,57,z,7,8,12475,157
1192,1,6,2/20/05,Sunday,2,5:52,45,27,steady_job,7,7,800,157
1193,2,5,2/20/05,Sunday,2,6:21,1,27,z,9,8,3175,157
1194,2,5,2/20/05,Sunday,2,6:21,2,19,z,9,8,3175,157
1195,3,21,2/20/05,Sunday,2,6:51,25,50,z,11,11,7600,157
1196,4,31,2/20/05,Sunday,2,7:21,24,50,z,3,7,600,157
1197,5,11,2/20/05,Sunday,2,7:51,28,44,z,9,9,7350,157
1198,5,11,2/20/05,Sunday,2,7:51,43,17,z,9,9,7350,157
1199,6,7,2/20/05,Sunday,2,8:21,31,62,z,3,3,7175,157
1200,6,7,2/20/05,Sunday,2,8:21,37,28,z,3,3,7175,157
1201,7,9,2/20/05,Sunday,2,8:51,23,43,z,10,10,4975,157
1202,7,9,2/20/05,Sunday,2,8:51,14,16,z,10,10,4975,157
1203,7,9,2/20/05,Sunday,2,8:51,9,14,z,10,10,4975,157
1204,9,19,2/20/05,Sunday,2,9:51,33,67,z,5,5,6300,157
1205,10,24,2/20/05,Sunday,2,10:21,36,18,z,10,10,2975,157
1206,10,24,2/20/05,Sunday,2,10:21,30,16,z,10,10,2975,157
1207,10,24,2/20/05,Sunday,2,10:21,18,35,z,10,10,2975,157
1208,11,18,2/20/05,Sunday,2,10:51,21,17,z,11,9,1300,157
1209,11,18,2/20/05,Sunday,2,10:51,44,16,z,11,9,1300,157
1210,12,23,2/20/05,Sunday,2,11:20,17,40,z,7,6,4050,157
1211,14,16,2/20/05,Sunday,2,12:21,11,29,z,7,7,2100,157
1212,15,22,2/20/05,Sunday,2,12:51,39,57,z,7,8,12475,157
1213,15,22,2/20/05,Sunday,2,12:51,34,26,z,7,8,12475,157
1214,16,1,2/20/05,Sunday,2,13:21,3,17,z,13,13,6050,157
1215,16,1,2/20/05,Sunday,2,13:21,7,15,z,13,13,6050,157
1216,16,1,2/20/05,Sunday,2,13:21,19,13,z,13,13,6050,157
1217,17,30,2/20/05,Sunday,2,13:51,38,28,z,5,5,4800,157
1218,18,4,2/20/05,Sunday,2,14:21,6,30,z,12,11,7275,157
1219,18,4,2/20/05,Sunday,2,14:21,40,18,z,12,11,7275,157
1220,19,3,2/20/05,Sunday,2,14:51,35,44,other_work,10,10,40850,157
1221,20,12,2/20/05,Sunday,2,15:21,15,32,other_work,5,4,5550,157
1222,20,12,2/20/05,Sunday,2,15:21,29,13,z,5,4,5550,157
1223,21,10,2/20/05,Sunday,2,15:51,26,46,z,8,9,7975,157
1224,22,13,2/20/05,Sunday,2,16:21,41,60,other_work,6,6,3300,157
1225,22,15,2/20/05,Sunday,2,16:21,27,18,z,7,6,745,157
1226,22,13,2/20/05,Sunday,2,16:21,10,14,z,6,6,3300,157
1227,24,17,2/20/05,Sunday,2,17:21,13,31,z,9,9,8600,157
1228,25,29,2/20/05,Sunday,2,17:51,20,43,z,3,3,56200,157
1229,25,29,2/20/05,Sunday,2,17:51,22,14,z,3,3,56200,157
1230,1,29,2/21/05,Monday,2,5:49,20,43,z,3,3,56200,157
1231,1,29,2/21/05,Monday,2,5:49,22,14,z,3,3,56200,157
1232,2,13,2/21/05,Monday,2,6:19,41,60,agriculture,6,6,3300,157
1233,2,13,2/21/05,Monday,2,6:19,10,14,z,6,6,3300,157
1234,2,15,2/21/05,Monday,2,6:19,27,18,z,7,6,745,157
1235,3,17,2/21/05,Monday,2,6:49,13,31,z,9,9,8600,157
1236,4,30,2/21/05,Monday,2,7:19,38,28,z,5,5,4800,157
1237,5,4,2/21/05,Monday,2,7:49,40,18,z,12,11,7275,157
1238,5,4,2/21/05,Monday,2,7:49,6,30,z,12,11,7275,157
1239,6,12,2/21/05,Monday,2,8:19,15,32,agriculture,5,4,5550,157
1240,6,12,2/21/05,Monday,2,8:19,29,13,z,5,4,5550,157
1241,7,24,2/21/05,Monday,2,8:49,30,16,z,10,10,2975,157
1242,7,24,2/21/05,Monday,2,8:49,36,18,z,10,10,2975,157
1243,7,24,2/21/05,Monday,2,8:49,18,35,z,10,10,2975,157
1244,8,6,2/21/05,Monday,2,9:19,45,27,steady_job,7,7,800,157
1245,10,3,2/21/05,Monday,2,10:19,35,44,z,10,10,40850,157
1246,11,19,2/21/05,Monday,2,10:49,33,67,agriculture,5,5,6300,157
1247,12,7,2/21/05,Monday,2,11:19,31,62,domestic,3,3,7175,157
1248,12,7,2/21/05,Monday,2,11:19,37,28,wage,3,3,7175,157
1249,13,5,2/21/05,Monday,2,11:49,1,27,z,9,8,3175,157
1250,13,5,2/21/05,Monday,2,11:49,2,19,z,9,8,3175,157
1251,14,16,2/21/05,Monday,2,12:19,11,29,agriculture,7,7,2100,157
1252,17,23,2/21/05,Monday,2,13:49,17,40,agriculture,7,6,4050,157
1253,18,26,2/21/05,Monday,2,14:19,42,24,z,4,4,14650,157
1254,19,21,2/21/05,Monday,2,14:49,25,50,z,11,11,7600,157
1255,20,1,2/21/05,Monday,2,15:19,19,13,z,13,13,6050,157
1256,20,1,2/21/05,Monday,2,15:19,7,15,school,13,13,6050,157
1257,21,22,2/21/05,Monday,2,15:49,34,26,livestock,7,8,12475,157
1258,21,22,2/21/05,Monday,2,15:49,39,57,other_work,7,8,12475,157
1259,22,11,2/21/05,Monday,2,16:19,28,44,hunting,9,9,7350,157
1260,22,11,2/21/05,Monday,2,16:19,43,17,z,9,9,7350,157
1261,23,9,2/21/05,Monday,2,16:49,9,14,z,10,10,4975,157
1262,24,18,2/21/05,Monday,2,17:19,32,40,agriculture,11,9,1300,157
1263,24,18,2/21/05,Monday,2,17:19,44,16,z,11,9,1300,157
1264,25,10,2/21/05,Monday,2,17:48,26,46,domestic,8,9,7975,157
1265,1,16,2/24/05,Thursday,2,5:40,11,29,z,7,7,2100,157
1266,2,19,2/24/05,Thursday,2,6:10,33,67,z,5,5,6300,157
1267,3,4,2/24/05,Thursday,2,6:40,40,18,z,12,11,7275,157
1268,3,4,2/24/05,Thursday,2,6:40,6,30,z,12,11,7275,157
1269,4,18,2/24/05,Thursday,2,7:10,32,40,z,10,9,1300,157
1270,4,18,2/24/05,Thursday,2,7:10,44,16,z,10,9,1300,157
1271,5,26,2/24/05,Thursday,2,7:39,42,24,steady_job,4,4,14650,157
1272,6,13,2/24/05,Thursday,2,8:10,41,60,agriculture,6,6,3300,157
1273,6,13,2/24/05,Thursday,2,8:10,10,14,domestic,6,6,3300,157
1274,6,15,2/24/05,Thursday,2,8:10,27,18,gold,7,6,745,157
1275,8,29,2/24/05,Thursday,2,9:10,20,43,finca,3,3,56200,157
1276,8,29,2/24/05,Thursday,2,9:10,22,14,z,3,3,56200,157
1277,10,21,2/24/05,Thursday,2,10:10,25,50,agriculture,11,11,7600,157
1278,11,3,2/24/05,Thursday,2,10:40,35,44,z,10,10,40850,157
1279,12,1,2/24/05,Thursday,2,11:10,3,17,finca,13,13,6050,157
1280,12,1,2/24/05,Thursday,2,11:10,7,15,z,13,13,6050,157
1281,12,1,2/24/05,Thursday,2,11:10,19,13,z,13,13,6050,157
1282,13,6,2/24/05,Thursday,2,11:39,45,27,steady_job,7,7,800,157
1283,14,7,2/24/05,Thursday,2,12:10,31,62,agriculture,3,3,7175,157
1284,14,7,2/24/05,Thursday,2,12:10,37,28,fishing,3,3,7175,157
1285,15,5,2/24/05,Thursday,2,12:40,1,27,gold,10,8,3175,157
1286,15,5,2/24/05,Thursday,2,12:40,2,19,wage,10,8,3175,157
1287,16,30,2/24/05,Thursday,2,13:10,38,28,agriculture,5,5,4800,157
1288,17,12,2/24/05,Thursday,2,13:40,15,32,agriculture,5,4,5550,157
1289,17,12,2/24/05,Thursday,2,13:40,29,13,z,5,4,5550,157
1290,18,23,2/24/05,Thursday,2,14:10,17,40,agriculture,7,6,4050,157
1291,19,25,2/24/05,Thursday,2,14:40,5,40,agriculture,9,9,5925,157
1292,20,11,2/24/05,Thursday,2,15:10,43,17,z,9,9,7350,157
1293,20,11,2/24/05,Thursday,2,15:10,28,44,wage,9,9,7350,157
1294,21,10,2/24/05,Thursday,2,15:40,26,46,agriculture,8,9,7975,157
1295,22,9,2/24/05,Thursday,2,16:10,14,16,z,10,10,4975,157
1296,22,9,2/24/05,Thursday,2,16:10,9,14,z,10,10,4975,157
1297,23,17,2/24/05,Thursday,2,16:40,13,31,z,9,9,8600,157
1298,24,24,2/24/05,Thursday,2,17:08,36,18,z,10,10,2975,157
1299,24,24,2/24/05,Thursday,2,17:08,30,16,z,10,10,2975,157
1300,24,24,2/24/05,Thursday,2,17:08,18,35,wage,10,10,2975,157
1301,25,22,2/24/05,Thursday,2,17:40,39,57,agriculture,7,8,12475,157
1302,25,22,2/24/05,Thursday,2,17:40,34,26,z,7,8,12475,157
1303,1,7,3/15/05,Tuesday,3,5:49,31,62,domestic,3,3,7175,63
1304,1,7,3/15/05,Tuesday,3,5:49,37,28,z,3,3,7175,63
1305,2,25,3/15/05,Tuesday,3,6:19,5,40,z,9,9,5925,63
1306,3,19,3/15/05,Tuesday,3,6:49,33,67,z,5,5,6300,63
1307,4,29,3/15/05,Tuesday,3,7:19,22,14,finca,3,3,56200,63
1308,5,4,3/15/05,Tuesday,3,7:49,6,30,agriculture,10,11,7275,63
1309,5,4,3/15/05,Tuesday,3,7:49,12,17,z,10,11,7275,63
1310,5,4,3/15/05,Tuesday,3,7:49,40,18,steady_job,10,11,7275,63
1311,6,1,3/15/05,Tuesday,3,8:19,19,13,z,12,13,6050,63
1312,6,1,3/15/05,Tuesday,3,8:19,3,17,z,12,13,6050,63
1313,7,18,3/15/05,Tuesday,3,8:49,32,40,agriculture,12,9,1300,63
1314,7,18,3/15/05,Tuesday,3,8:49,44,16,z,12,9,1300,63
1315,9,16,3/15/05,Tuesday,3,9:48,11,29,z,7,7,2100,63
1316,11,5,3/15/05,Tuesday,3,10:49,1,27,gold,9,8,3175,63
1317,11,5,3/15/05,Tuesday,3,10:49,2,19,wage,9,8,3175,63
1318,12,26,3/15/05,Tuesday,3,11:20,42,24,steady_job,4,4,14650,63
1319,13,13,3/15/05,Tuesday,3,11:49,41,60,other_work,6,6,3300,63
1320,13,13,3/15/05,Tuesday,3,11:49,10,14,z,6,6,3300,63
1321,15,11,3/15/05,Tuesday,3,12:49,28,44,agriculture,9,9,7350,63
1322,15,11,3/15/05,Tuesday,3,12:49,43,17,agriculture,9,9,7350,63
1323,17,23,3/15/05,Tuesday,3,13:49,17,40,agriculture,7,6,4050,63
1324,18,22,3/15/05,Tuesday,3,14:18,34,26,agriculture,7,8,12475,63
1325,18,22,3/15/05,Tuesday,3,14:18,39,57,z,7,8,12475,63
1326,19,24,3/15/05,Tuesday,3,14:49,18,35,finca,10,10,2975,63
1327,19,24,3/15/05,Tuesday,3,14:49,30,16,z,10,10,2975,63
1328,19,24,3/15/05,Tuesday,3,14:49,36,18,steady_job,10,10,2975,63
1329,20,12,3/15/05,Tuesday,3,15:19,29,13,school,4,4,5550,63
1330,22,17,3/15/05,Tuesday,3,16:19,13,31,finca,9,9,8600,63
1331,23,31,3/15/05,Tuesday,3,16:48,24,50,agriculture,6,7,600,63
1332,24,21,3/15/05,Tuesday,3,17:19,8,45,z,12,11,7600,63
1333,24,21,3/15/05,Tuesday,3,17:19,25,50,z,12,11,7600,63
1334,25,9,3/15/05,Tuesday,3,17:49,14,16,z,10,10,4975,63
1335,25,9,3/15/05,Tuesday,3,17:49,9,14,z,10,10,4975,63
1336,25,9,3/15/05,Tuesday,3,17:49,23,43,steady_job,10,10,4975,63
1337,1,16,3/16/05,Wednesday,3,5:35,11,29,finca,7,7,2100,63
1338,2,12,3/16/05,Wednesday,3,6:05,29,13,z,4,4,5550,63
1339,3,18,3/16/05,Wednesday,3,6:35,44,16,z,12,9,1300,63
1340,3,18,3/16/05,Wednesday,3,6:35,32,40,z,12,9,1300,63
1341,4,9,3/16/05,Wednesday,3,7:05,23,43,z,10,10,4975,63
1342,4,9,3/16/05,Wednesday,3,7:05,9,14,z,10,10,4975,63
1343,5,1,3/16/05,Wednesday,3,7:35,3,17,z,12,13,6050,63
1344,6,13,3/16/05,Wednesday,3,8:05,41,60,agriculture,6,6,3300,63
1345,6,15,3/16/05,Wednesday,3,8:05,27,18,agriculture,7,6,745,63
1346,8,17,3/16/05,Wednesday,3,9:05,13,31,finca,9,9,8600,63
1347,10,23,3/16/05,Wednesday,3,10:05,17,40,wage,7,6,4050,63
1348,11,25,3/16/05,Wednesday,3,10:35,5,40,finca,9,9,5925,63
1349,12,7,3/16/05,Wednesday,3,11:04,37,28,gold,3,3,7175,63
1350,12,7,3/16/05,Wednesday,3,11:04,31,62,z,3,3,7175,63
1351,13,6,3/16/05,Wednesday,3,11:35,45,27,z,7,7,800,63
1352,15,11,3/16/05,Wednesday,3,12:35,28,44,agriculture,9,9,7350,63
1353,15,11,3/16/05,Wednesday,3,12:35,43,17,agriculture,9,9,7350,63
1354,17,21,3/16/05,Wednesday,3,13:35,25,50,agriculture,12,11,7600,63
1355,17,21,3/16/05,Wednesday,3,13:35,8,45,agriculture,12,11,7600,63
1356,18,5,3/16/05,Wednesday,3,14:05,1,27,agriculture,9,8,3175,63
1357,18,5,3/16/05,Wednesday,3,14:05,2,19,z,9,8,3175,63
1358,19,29,3/16/05,Wednesday,3,14:35,22,14,finca,3,3,56200,63
1359,20,19,3/16/05,Wednesday,3,15:05,33,67,agriculture,5,5,6300,63
1360,21,4,3/16/05,Wednesday,3,15:35,40,18,steady_job,9,11,7275,63
1361,22,24,3/16/05,Wednesday,3,16:05,18,35,finca,11,10,2975,63
1362,22,24,3/16/05,Wednesday,3,16:05,30,16,fishing,11,10,2975,63
1363,23,31,3/16/05,Wednesday,3,16:35,24,50,z,6,7,600,63
1364,24,22,3/16/05,Wednesday,3,17:05,34,26,finca,7,8,12475,63
1365,24,22,3/16/05,Wednesday,3,17:05,39,57,firewood,7,8,12475,63
1366,1,1,3/17/05,Thursday,3,5:54,3,17,z,12,13,6050,63
1367,1,1,3/17/05,Thursday,3,5:54,19,13,z,12,13,6050,63
1368,2,25,3/17/05,Thursday,3,6:24,5,40,finca,9,9,5925,63
1369,4,12,3/17/05,Thursday,3,7:24,29,13,z,4,4,5550,63
1370,5,29,3/17/05,Thursday,3,7:54,22,14,finca,3,3,56200,63
1371,7,18,3/17/05,Thursday,3,8:54,32,40,agriculture,12,9,1300,63
1372,7,18,3/17/05,Thursday,3,8:54,44,16,z,12,9,1300,63
1373,8,5,3/17/05,Thursday,3,9:24,2,19,agriculture,9,8,3175,63
1374,8,5,3/17/05,Thursday,3,9:24,1,27,wage,9,8,3175,63
1375,9,19,3/17/05,Thursday,3,9:54,33,67,agriculture,5,5,6300,63
1376,10,11,3/17/05,Thursday,3,10:24,43,17,agriculture,9,9,7350,63
1377,10,11,3/17/05,Thursday,3,10:24,28,44,agriculture,9,9,7350,63
1378,11,6,3/17/05,Thursday,3,10:54,45,27,steady_job,7,7,800,63
1379,13,13,3/17/05,Thursday,3,11:54,41,60,agriculture,6,6,3300,63
1380,13,15,3/17/05,Thursday,3,11:54,27,18,finca,7,6,745,63
1381,14,16,3/17/05,Thursday,3,12:24,11,29,finca,7,7,2100,63
1382,15,4,3/17/05,Thursday,3,12:54,40,18,fishing,9,11,7275,63
1383,17,9,3/17/05,Thursday,3,13:54,14,16,agriculture,10,10,4975,63
1384,19,17,3/17/05,Thursday,3,14:54,13,31,finca,9,9,8600,63
1385,20,24,3/17/05,Thursday,3,15:24,30,16,z,12,10,2975,63
1386,20,24,3/17/05,Thursday,3,15:24,36,18,z,12,10,2975,63
1387,20,24,3/17/05,Thursday,3,15:24,18,35,wage,12,10,2975,63
1388,21,23,3/17/05,Thursday,3,15:54,17,40,wage,7,6,4050,63
1389,22,7,3/17/05,Thursday,3,16:24,37,28,gold,3,3,7175,63
1390,22,7,3/17/05,Thursday,3,16:24,31,62,z,3,3,7175,63
1391,23,21,3/17/05,Thursday,3,16:54,25,50,agriculture,12,11,7600,63
1392,23,21,3/17/05,Thursday,3,16:54,8,45,agriculture,12,11,7600,63
1393,24,31,3/17/05,Thursday,3,17:24,24,50,z,6,7,600,63
1394,25,22,3/17/05,Thursday,3,17:54,34,26,finca,7,8,12475,63
1395,25,22,3/17/05,Thursday,3,17:54,39,57,z,7,8,12475,63
1396,1,18,3/18/05,Friday,3,5:52,44,16,z,12,9,1300,63
1397,1,18,3/18/05,Friday,3,5:52,32,40,z,12,9,1300,63
1398,2,1,3/18/05,Friday,3,6:22,3,17,manufacture,12,13,6050,63
1399,2,1,3/18/05,Friday,3,6:22,19,13,z,12,13,6050,63
1400,3,9,3/18/05,Friday,3,6:52,14,16,z,10,10,4975,63
1401,4,6,3/18/05,Friday,3,7:22,45,27,steady_job,7,7,800,63
1402,5,22,3/18/05,Friday,3,7:52,34,26,finca,8,8,12475,63
1403,5,22,3/18/05,Friday,3,7:52,39,57,z,8,8,12475,63
1404,6,26,3/18/05,Friday,3,8:22,42,24,agriculture,4,4,14650,63
1405,7,5,3/18/05,Friday,3,8:52,2,19,gold,9,8,3175,63
1406,7,5,3/18/05,Friday,3,8:52,1,27,wage,9,8,3175,63
1407,8,7,3/18/05,Friday,3,9:22,31,62,agriculture,3,3,7175,63
1408,8,7,3/18/05,Friday,3,9:22,37,28,gold,3,3,7175,63
1409,9,15,3/18/05,Friday,3,9:52,27,18,finca,7,6,745,63
1410,9,13,3/18/05,Friday,3,9:52,10,14,gold,6,6,3300,63
1411,9,13,3/18/05,Friday,3,9:52,41,60,manufacture,6,6,3300,63
1412,11,31,3/18/05,Friday,3,10:52,24,50,agriculture,6,7,600,63
1413,12,23,3/18/05,Friday,3,11:22,17,40,wage,7,6,4050,63
