choice,Tide,Wisk,EraPlus,Surf,Solo,All
Tide,0.067343750,0.0615625000,0.07109375,0.066875000,0.06750000,0.04073406
Tide,0.065468750,0.0531250000,0.06562500,0.065625000,0.06562500,0.04073406
Tide,0.034218750,0.0531250000,0.06562500,0.065625000,0.06562500,0.04073406
Tide,0.065312500,0.0528125000,0.06531250,0.065312500,0.06531250,0.04073406
Surf,0.065468750,0.0531250000,0.06562500,0.034375000,0.06562500,0.04073406
Tide,0.065468750,0.0531250000,0.06562500,0.065625000,0.06562500,0.04073406
Tide,0.065468750,0.0531250000,0.06562500,0.059375000,0.06562500,0.04073406
Surf,0.065878910,0.0520625000,0.06086719,0.053457030,0.06890625,0.04073406
Surf,0.061354170,0.0531250000,0.06562500,0.021875000,0.06562500,0.04073406
Surf,0.061354170,0.0531250000,0.06562500,0.035937500,0.06562500,0.04073406
Surf,0.061354170,0.0531250000,0.06562500,0.059375000,0.06562500,0.04073406
Tide,0.065468750,0.0531250000,0.06562500,0.059375000,0.06562500,0.04073406
Surf,0.061354170,0.0531250000,0.06562500,0.053125000,0.06562500,0.04073406
Surf,0.059218750,0.0531250000,0.06562500,0.028125000,0.06562500,0.04073406
Surf,0.059218750,0.0531250000,0.06562500,0.053125000,0.06562500,0.04073406
Surf,0.061354170,0.0531250000,0.06562500,0.053125000,0.06562500,0.04073406
Tide,0.048281250,0.0531250000,0.06562500,0.053125000,0.06562500,0.04073406
Surf,0.059218750,0.0531250000,0.06562500,0.053125000,0.06562500,0.04073406
Tide,0.033318450,0.0298883900,0.03694531,0.036919640,0.03691964,0.04073406
Tide,0.053125000,0.0531250000,0.06562500,0.053125000,0.06562500,0.04073406
Tide,0.053125000,0.0531250000,0.06562500,0.053125000,0.06562500,0.04073406
Tide,0.059218750,0.0531250000,0.06562500,0.050000000,0.06562500,0.04073406
Tide,0.059218750,0.0500000000,0.06562500,0.050000000,0.06562500,0.04073406
Tide,0.059218750,0.0515625000,0.06562500,0.050000000,0.06562500,0.04073406
Tide,0.059218750,0.0515625000,0.06562500,0.050000000,0.06562500,0.04073406
Tide,0.065312500,0.0653125000,0.05593750,0.049687500,0.06716375,0.04073406
Tide,0.065625000,0.0500000000,0.06562500,0.050000000,0.06562500,0.04073406
Tide,0.061458330,0.0500000000,0.06562500,0.050000000,0.06562500,0.04073406
Tide,0.059375000,0.0500000000,0.06562500,0.050000000,0.06562500,0.04073406
Tide,0.061458330,0.0500000000,0.06562500,0.050000000,0.06562500,0.04073406
Tide,0.065625000,0.0500000000,0.06562500,0.050000000,0.06562500,0.04073406
Tide,0.065625000,0.0500000000,0.06562500,0.050000000,0.06562500,0.04073406
Tide,0.065625000,0.0500000000,0.06562500,0.050000000,0.06562500,0.04073406
Tide,0.037500000,0.0515625000,0.06562500,0.050000000,0.06562500,0.04073406
Tide,0.061458330,0.0515625000,0.06562500,0.050000000,0.06562500,0.04073406
Tide,0.065625000,0.0500000000,0.06562500,0.050000000,0.06562500,0.04073406
Tide,0.065625000,0.0500000000,0.06562500,0.050000000,0.06562500,0.04073406
Tide,0.067187500,0.0501442300,0.05593750,0.051419270,0.06716375,0.04073406
Surf,0.065625000,0.0562500000,0.06562500,0.050000000,0.06562500,0.04073406
Tide,0.054375000,0.0478125000,0.06453125,0.056718750,0.05541667,0.03890625
Tide,0.065625000,0.0578125000,0.06562500,0.050000000,0.06562500,0.04031250
Surf,0.065625000,0.0578125000,0.06562500,0.026562500,0.06562500,0.04031250
Tide,0.065312500,0.0500000000,0.06562500,0.050000000,0.06562500,0.04031250
Tide,0.065312500,0.0500000000,0.06562500,0.050000000,0.06562500,0.04031250
Tide,0.034062500,0.0500000000,0.06562500,0.050000000,0.06562500,0.04031250
Tide,0.065312500,0.0500000000,0.06562500,0.050000000,0.06562500,0.04031250
Tide,0.065312500,0.0500000000,0.06562500,0.050000000,0.06562500,0.04031250
Tide,0.065312500,0.0500000000,0.06562500,0.050000000,0.06562500,0.04031250
Wisk,0.064531250,0.0279687500,0.05867188,0.048906250,0.06453125,0.03890625
Surf,0.065312500,0.0578125000,0.06562500,0.042187500,0.06562500,0.04031250
Tide,0.065312500,0.0500000000,0.06562500,0.065625000,0.06562500,0.04031250
Tide,0.065312500,0.0500000000,0.06562500,0.065625000,0.06562500,0.04073406
Surf,0.067187500,0.0671875000,0.06718750,0.041153850,0.06716375,0.04073406
Tide,0.067187500,0.0515625000,0.06718750,0.058750000,0.06716375,0.04073406
Surf,0.067187500,0.0515625000,0.06718750,0.035312500,0.06716375,0.04073406
Tide,0.074414060,0.0635937500,0.06995833,0.071505680,0.08893750,0.04073406
Wisk,0.065312500,0.0343750000,0.06562500,0.057812500,0.06562500,0.04031250
Surf,0.067187500,0.0515625000,0.06718750,0.058750000,0.06716375,0.04073406
Surf,0.067187500,0.0515625000,0.06718750,0.058750000,0.06716375,0.04073406
Tide,0.065312500,0.0500000000,0.06562500,0.050000000,0.06562500,0.04031250
Tide,0.065312500,0.0500000000,0.06562500,0.050000000,0.06562500,0.04031250
Surf,0.067187500,0.0593750000,0.06718750,0.035312500,0.06716375,0.04073406
Wisk,0.065312500,0.0406250000,0.06562500,0.057812500,0.06562500,0.04031250
Tide,0.065312500,0.0656250000,0.06562500,0.065625000,0.06716375,0.04031250
Surf,0.067187500,0.0590625000,0.06718750,0.058750000,0.06716375,0.04073406
Surf,0.067187500,0.0631250000,0.06718750,0.037500000,0.06716375,0.04073406
Tide,0.067187500,0.0631250000,0.06718750,0.060937500,0.06716375,0.04073406
Tide,0.049687500,0.0623437500,0.06562500,0.065625000,0.06716375,0.04073406
Tide,0.046875000,0.0671875000,0.06718750,0.067187500,0.06716375,0.04073406
Tide,0.067187500,0.0671875000,0.06718750,0.067187500,0.06716375,0.04073406
Tide,0.067187500,0.0671875000,0.06718750,0.067187500,0.06716375,0.04073406
Tide,0.035937500,0.0671875000,0.06718750,0.067187500,0.06716375,0.04073406
Tide,0.067187500,0.0671875000,0.06718750,0.059062500,0.06716375,0.04073406
Tide,0.065312500,0.0656250000,0.06562500,0.065625000,0.06716375,0.04073406
Tide,0.067187500,0.0671875000,0.06718750,0.063125000,0.06716375,0.04073406
Tide,0.035937500,0.0690625000,0.06718750,0.059062500,0.06716375,0.04073406
Surf,0.071562500,0.0715625000,0.07156250,0.039687500,0.06716375,0.04073406
Tide,0.049687500,0.0715625000,0.07156250,0.063125000,0.06716375,0.04073406
EraPlus,0.065156250,0.0654687500,0.06203125,0.031875000,0.06515625,0.03171875
Wisk,0.060625000,0.0549900000,0.06062500,0.050625000,0.06453125,0.03890625
Tide,0.046953130,0.0496234400,0.06453125,0.054531250,0.06453125,0.03890625
Tide,0.046645830,0.0636718800,0.06367188,0.063671880,0.05523438,0.04054344
Wisk,0.059322920,0.0343750000,0.06453125,0.056718750,0.05867188,0.03515625
Tide,0.065000000,0.0460759100,0.06453125,0.055625000,0.05671875,0.03890625
Tide,0.049443040,0.0463633300,0.06500000,0.046718750,0.06546875,0.03890625
Tide,0.038829790,0.0437637100,0.06500000,0.046718750,0.06546875,0.03890625
Tide,0.065468750,0.0576562500,0.05609375,0.040312500,0.06546875,0.04359375
Tide,0.042590140,0.0498437500,0.06562500,0.050156250,0.05976563,0.03718750
Tide,0.031093750,0.0498437500,0.05960938,0.045538190,0.06000000,0.03890625
Tide,0.048906250,0.0489062500,0.06437500,0.052876560,0.06453125,0.03846234
Tide,0.048906250,0.0489062500,0.05453125,0.046718750,0.05015625,0.03890625
Wisk,0.064531250,0.0270610100,0.05281250,0.052876560,0.05755859,0.03890625
Wisk,0.051067710,0.0489062500,0.05281250,0.031912200,0.06453125,0.03890625
Wisk,0.052812500,0.0324756700,0.05867188,0.038906250,0.04976563,0.03890625
Wisk,0.066927080,0.0369531300,0.06453125,0.048580730,0.06692708,0.04034722
Wisk,0.061315940,0.0332812500,0.06453125,0.048906250,0.06453125,0.03890625
Wisk,0.064531250,0.0520312500,0.06453125,0.064531250,0.06453125,0.03890625
Wisk,0.058671880,0.0427203500,0.05851563,0.048906250,0.06453125,0.03890625
Wisk,0.057656250,0.0402343800,0.06335938,0.053744530,0.06367188,0.04054344
Wisk,0.047734380,0.0441406300,0.04773438,0.048046880,0.06367188,0.04054344
Wisk,0.055546880,0.0489843800,0.06335938,0.053744530,0.04945313,0.04054344
Wisk,0.070156250,0.0387500000,0.07015625,0.054531250,0.06234375,0.04359375
All,0.056067710,0.0396997900,0.05085417,0.049444440,0.04239583,0.03364583
All,0.057581640,0.0396997900,0.05935198,0.048437500,0.04843750,0.03843750
All,0.064062500,0.0396997900,0.04843750,0.048437500,0.05382750,0.03843750
All,0.058854170,0.0396997900,0.06406250,0.048437500,0.06406250,0.03843750
All,0.060590280,0.0396997900,0.06059028,0.064062500,0.06406250,0.03843750
All,0.058854170,0.0396997900,0.06059028,0.064062500,0.05364583,0.03010417
All,0.058854170,0.0396997900,0.05885417,0.064062500,0.06406250,0.03062500
All,0.059114580,0.0489062500,0.06437500,0.064531250,0.06453125,0.02640625
Tide,0.057675280,0.0396997900,0.05935198,0.056226250,0.05382750,0.03720531
Tide,0.045156250,0.0496234400,0.06160156,0.052876560,0.05929969,0.04281250
Tide,0.050753690,0.0396997900,0.05935198,0.056226250,0.05382750,0.03364583
Tide,0.050000000,0.0636718800,0.05846354,0.063671880,0.06367188,0.04054344
Tide,0.054453130,0.0448090300,0.06546875,0.057656250,0.06546875,0.03890625
Tide,0.050725570,0.0530729200,0.05213449,0.045755210,0.06791667,0.04054344
EraPlus,0.058515630,0.0529687500,0.05148438,0.051640630,0.05132813,0.04054344
Tide,0.058515630,0.0529687500,0.06437500,0.065000000,0.06437500,0.04054344
Wisk,0.058111720,0.0502937500,0.06679688,0.053744530,0.06679688,0.04054344
Wisk,0.063671880,0.0421875000,0.05976563,0.053744530,0.05195313,0.04054344
Wisk,0.059765630,0.0421875000,0.05195313,0.063593750,0.05195313,0.04054344
Wisk,0.063536930,0.0482741500,0.05781699,0.035156250,0.05794271,0.03515625
Wisk,0.052227810,0.0481895400,0.07642578,0.047366070,0.06276786,0.04054344
Surf,0.064531250,0.0489062500,0.06453125,0.056640630,0.05671875,0.03515625
Wisk,0.058203130,0.0443359400,0.06210938,0.046484380,0.06210938,0.04054344
Wisk,0.058203130,0.0443359400,0.06210938,0.053744530,0.06210938,0.04054344
Wisk,0.062421880,0.0464843800,0.06242188,0.054609380,0.06242188,0.04054344
Tide,0.059270830,0.0396997900,0.06447917,0.055625000,0.05927083,0.03720531
EraPlus,0.063906250,0.0482812500,0.05804688,0.068593750,0.05804688,0.03890625
EraPlus,0.065450720,0.0502937500,0.05504523,0.066562500,0.06302951,0.04054344
EraPlus,0.062708330,0.0552818600,0.05050781,0.035156250,0.05757813,0.03515625
EraPlus,0.063671880,0.0636718800,0.06158482,0.055859380,0.05781250,0.04054344
EraPlus,0.065664060,0.0394895800,0.04404579,0.048209330,0.04411528,0.03362179
EraPlus,0.064270830,0.0396997900,0.04843750,0.056226250,0.04843750,0.03843750
EraPlus,0.064531250,0.0432470000,0.06453125,0.062343750,0.06453125,0.03890625
Tide,0.052929690,0.0513397100,0.06367188,0.063671880,0.06367188,0.04054344
EraPlus,0.056718750,0.0489062500,0.06453125,0.055743750,0.06453125,0.03890625
EraPlus,0.060625000,0.0645312500,0.06453125,0.055625000,0.05867188,0.03890625
EraPlus,0.064062500,0.0396997900,0.05625000,0.048437500,0.04843750,0.03720531
EraPlus,0.060861740,0.0431109800,0.06453125,0.055625000,0.06453125,0.03890625
EraPlus,0.054062500,0.0396997900,0.05281250,0.047150740,0.06447917,0.03720531
EraPlus,0.054062500,0.0396997900,0.06421402,0.055588240,0.06447917,0.03720531
EraPlus,0.059270830,0.0396997900,0.05770833,0.056666670,0.05927083,0.03720531
EraPlus,0.059609380,0.0576562500,0.06500000,0.065468750,0.06000000,0.03890625
EraPlus,0.056484380,0.0488281300,0.04679688,0.048828130,0.05273438,0.04054344
EraPlus,0.055338540,0.0566406300,0.04882813,0.044218750,0.05562500,0.04054344
EraPlus,0.060781250,0.0467187500,0.05453125,0.049843750,0.06546875,0.03890625
EraPlus,0.065468750,0.0576562500,0.05609375,0.040312500,0.06546875,0.04359375
EraPlus,0.059270830,0.0396997900,0.06447917,0.048854170,0.05382750,0.03720531
EraPlus,0.059270830,0.0396997900,0.05406250,0.050416670,0.05382750,0.03720531
EraPlus,0.063463540,0.0530468800,0.05304688,0.060859380,0.06867188,0.04054344
Wisk,0.057187500,0.0456583600,0.05878676,0.064375000,0.06453125,0.03890625
Tide,0.064062500,0.0396997900,0.05935198,0.048437500,0.04843750,0.03468750
Tide,0.052227810,0.0481895400,0.07642578,0.047366070,0.06276786,0.04054344
Wisk,0.057656250,0.0303750000,0.05281250,0.052876560,0.06453125,0.03890625
Wisk,0.056718750,0.0332812500,0.04984375,0.038906250,0.05867188,0.03890625
Wisk,0.052812500,0.0403645800,0.05867188,0.038906250,0.04671875,0.03846234
Wisk,0.064531250,0.0426562500,0.06453125,0.064531250,0.06453125,0.03890625
Wisk,0.061315940,0.0371875000,0.06453125,0.064531250,0.06453125,0.03890625
Wisk,0.048906250,0.0489062500,0.06453125,0.048906250,0.06453125,0.03890625
Wisk,0.061315940,0.0467187500,0.06453125,0.048906250,0.05867188,0.03890625
Wisk,0.065625000,0.0531250000,0.06562500,0.050000000,0.06562500,0.04073406
Wisk,0.064531250,0.0431250000,0.06453125,0.048906250,0.06453125,0.03890625
Wisk,0.064531250,0.0582812500,0.06445313,0.048906250,0.05085938,0.03890625
Wisk,0.064531250,0.0645312500,0.06453125,0.048906250,0.05531250,0.03890625
Wisk,0.064531250,0.0435937500,0.05867188,0.048906250,0.06453125,0.03890625
Wisk,0.058671880,0.0429796600,0.05281250,0.048906250,0.05929969,0.03890625
Wisk,0.064531250,0.0410937500,0.06052083,0.056718750,0.06453125,0.03890625
Wisk,0.064531250,0.0426562500,0.06437500,0.048906250,0.06453125,0.03890625
Wisk,0.064531250,0.0426562500,0.06109375,0.042812500,0.05015625,0.03890625
Wisk,0.064531250,0.0489062500,0.05453125,0.053385420,0.05015625,0.03890625
Wisk,0.064531250,0.0451562500,0.05453125,0.046718750,0.05015625,0.04359375
Wisk,0.068046880,0.0342187500,0.06828125,0.048906250,0.05406250,0.04359375
Surf,0.063906250,0.0482812500,0.05804688,0.031110460,0.05804688,0.03890625
Surf,0.060590280,0.0396997900,0.04843750,0.038020830,0.04843750,0.03468750
Surf,0.062421880,0.0464843800,0.06242188,0.046796880,0.05148438,0.04054344
Solo,0.058854170,0.0396997900,0.05885417,0.046875000,0.03968750,0.03750000
Wisk,0.056718750,0.0492279400,0.06431829,0.052876560,0.05929969,0.03890625
EraPlus,0.065312500,0.0590625000,0.04343750,0.065312500,0.06531250,0.04073406
EraPlus,0.064531250,0.0645312500,0.05867188,0.064531250,0.05929969,0.03890625
EraPlus,0.052812500,0.0645312500,0.05257813,0.064531250,0.05929969,0.03890625
EraPlus,0.065156250,0.0654687500,0.05148438,0.065781250,0.06515625,0.03171875
Tide,0.054557290,0.0548046900,0.05846354,0.063671880,0.06367188,0.04054344
EraPlus,0.055416670,0.0489062500,0.06453125,0.056718750,0.05541667,0.03890625
Tide,0.058463540,0.0451171900,0.06367188,0.048046880,0.06367188,0.04054344
EraPlus,0.063682920,0.0419531300,0.07771987,0.069273900,0.05695313,0.04101832
EraPlus,0.051875000,0.0396997900,0.06447917,0.050019290,0.06447917,0.03720531
EraPlus,0.055809840,0.0482812500,0.04693359,0.057656250,0.06546875,0.03890625
Wisk,0.064453130,0.0417187500,0.05859375,0.064453130,0.05206473,0.04054344
Wisk,0.056093750,0.0540104200,0.06546875,0.065468750,0.06000000,0.03890625
EraPlus,0.063515630,0.0459375000,0.05226563,0.048046880,0.06367188,0.04054344
EraPlus,0.056093750,0.0498437500,0.06546875,0.057656250,0.06546875,0.03890625
EraPlus,0.064531250,0.0467187500,0.06119792,0.055625000,0.05015625,0.04359375
Wisk,0.065312500,0.0434375000,0.06562500,0.065625000,0.06716375,0.04073406
Surf,0.064531250,0.0533854200,0.06453125,0.033281250,0.06453125,0.03890625
Surf,0.065625000,0.0562500000,0.06562500,0.026562500,0.06562500,0.04031250
Solo,0.067742190,0.0654394500,0.05516395,0.053744530,0.05123047,0.04054344
Tide,0.055826220,0.0504687500,0.06500000,0.046718750,0.06546875,0.03890625
Solo,0.047395830,0.0396997900,0.05781250,0.055000000,0.05260417,0.03468750
Surf,0.066562500,0.0467187500,0.06046875,0.032578130,0.06656250,0.03281250
Wisk,0.064531250,0.0645312500,0.05867188,0.038906250,0.06453125,0.03890625
Wisk,0.060625000,0.0549900000,0.06062500,0.050625000,0.06453125,0.03890625
Wisk,0.064062500,0.0311458300,0.05935198,0.056250000,0.05382750,0.03720531
Wisk,0.064270830,0.0363541700,0.04843750,0.056226250,0.04843750,0.03843750
Wisk,0.062187500,0.0415625000,0.05935198,0.054375000,0.04656250,0.03468750
Wisk,0.060625000,0.0403287300,0.06453125,0.055625000,0.05867188,0.03890625
Wisk,0.065468750,0.0296229800,0.06546875,0.048906250,0.04984375,0.03890625
Wisk,0.065312500,0.0496875000,0.06531250,0.111503000,0.06716375,0.04073406
Wisk,0.054454790,0.0281387100,0.06500000,0.046718750,0.06546875,0.03890625
Wisk,0.053789060,0.0353906300,0.06062500,0.048906250,0.04921875,0.03515625
Wisk,0.059609380,0.0420312500,0.06304688,0.049843750,0.06546875,0.03890625
Wisk,0.061562500,0.0389062500,0.06546875,0.057656250,0.06546875,0.03890625
Wisk,0.058593750,0.0405468800,0.06445313,0.046796880,0.06445313,0.04054344
Tide,0.057187500,0.0396997900,0.05935198,0.061666670,0.05382750,0.03218750
Tide,0.067968750,0.0526562500,0.06640625,0.031875000,0.06796875,0.03281250
Tide,0.040052080,0.0467187500,0.06546875,0.048906250,0.06546875,0.03890625
Tide,0.040052080,0.0467187500,0.06125000,0.048906250,0.06546875,0.03890625
Tide,0.054531250,0.0498437500,0.05960938,0.049843750,0.06000000,0.03890625
Tide,0.050325690,0.0560937500,0.06546875,0.065468750,0.05453125,0.03890625
Tide,0.045960480,0.0498437500,0.06546875,0.065468750,0.06546875,0.03890625
Tide,0.055312500,0.0498437500,0.06304688,0.065468750,0.06546875,0.03890625
Tide,0.055312500,0.0498437500,0.06304688,0.057656250,0.06546875,0.03890625
Tide,0.056093750,0.0498437500,0.06546875,0.057656250,0.06546875,0.03890625
Tide,0.043984380,0.0498437500,0.06182292,0.065468750,0.06546875,0.04359375
Tide,0.059609380,0.0498437500,0.06000000,0.065468750,0.06546875,0.04359375
Tide,0.054726560,0.0576562500,0.06000000,0.052109380,0.06546875,0.04359375
Tide,0.056718750,0.0421875000,0.06453125,0.045937500,0.05093750,0.03937500
Wisk,0.065312500,0.0293750000,0.06531250,0.111503000,0.06716375,0.04073406
Tide,0.054454790,0.0437637100,0.06500000,0.046718750,0.06546875,0.03890625
Tide,0.054531250,0.0576562500,0.05609375,0.040312500,0.06546875,0.04359375
Tide,0.056145830,0.0396997900,0.05935198,0.056226250,0.05382750,0.03720531
Wisk,0.064531250,0.0383888000,0.06453125,0.052876560,0.05929969,0.03890625
Wisk,0.064531250,0.0332812500,0.05080423,0.038906250,0.05867188,0.03890625
Tide,0.045055800,0.0467968800,0.06367188,0.063671880,0.05195313,0.04054344
Tide,0.055729170,0.0396997900,0.04843750,0.064062500,0.04843750,0.03720531
Tide,0.059878470,0.0396997900,0.04843750,0.064062500,0.04843750,0.03843750
Wisk,0.058671880,0.0317443200,0.06453125,0.048906250,0.05867188,0.03890625
Tide,0.055208330,0.0396997900,0.05885417,0.048437500,0.06406250,0.03843750
Tide,0.046718750,0.0467187500,0.06125000,0.049843750,0.06546875,0.03890625
Wisk,0.060936640,0.0395400900,0.07190625,0.067555800,0.06875000,0.03960478
Tide,0.049826390,0.0396997900,0.05885417,0.064062500,0.05885417,0.03843750
Wisk,0.064531250,0.0410937500,0.06437500,0.056718750,0.06453125,0.03890625
Wisk,0.064531250,0.0426562500,0.06109375,0.045078130,0.05015625,0.03890625
Tide,0.048906250,0.0489062500,0.05953125,0.046718750,0.05015625,0.03890625
Wisk,0.064531250,0.0470312500,0.05953125,0.046718750,0.05015625,0.04359375
Tide,0.043645830,0.0396997900,0.05927083,0.055625000,0.05382750,0.03720531
EraPlus,0.068125000,0.0465625000,0.04156250,0.059563130,0.07093750,0.04073406
EraPlus,0.065625000,0.0504166700,0.05947917,0.059563130,0.06562500,0.04073406
EraPlus,0.065625000,0.0490625000,0.05947917,0.059563130,0.06562500,0.04073406
EraPlus,0.065468750,0.0496875000,0.04052083,0.065625000,0.06562500,0.04073406
EraPlus,0.058671880,0.0645312500,0.05867188,0.038906250,0.05562500,0.03890625
EraPlus,0.063437500,0.0562500000,0.06343750,0.050937500,0.06343750,0.04073406
EraPlus,0.065312500,0.0512500000,0.06531250,0.065312500,0.06716375,0.04073406
EraPlus,0.063437500,0.0571875000,0.06343750,0.063437500,0.06343750,0.04073406
EraPlus,0.065312500,0.0575000000,0.06531250,0.057500000,0.06716375,0.04073406
EraPlus,0.066094060,0.0575000000,0.06062500,0.049687500,0.06716375,0.04073406
EraPlus,0.063437500,0.0509375000,0.06343750,0.047812500,0.06343750,0.04073406
EraPlus,0.064062500,0.0396997900,0.04185381,0.048437500,0.04843750,0.03720531
EraPlus,0.065625000,0.0515625000,0.06562500,0.050000000,0.06716375,0.04073406
EraPlus,0.065312500,0.0496875000,0.04343750,0.057500000,0.06716375,0.04073406
EraPlus,0.065312500,0.0496875000,0.06531250,0.057500000,0.06716375,0.04073406
EraPlus,0.067187500,0.0671875000,0.06718750,0.051562500,0.06716375,0.04073406
EraPlus,0.067187500,0.0593750000,0.04687500,0.058750000,0.06716375,0.04073406
EraPlus,0.067187500,0.0515625000,0.04687500,0.062767860,0.06716375,0.04073406
EraPlus,0.067187500,0.0515625000,0.04687500,0.067187500,0.06716375,0.04073406
Wisk,0.067187500,0.0515625000,0.06718750,0.067187500,0.06716375,0.04073406
EraPlus,0.067187500,0.0572906300,0.06718750,0.067187500,0.06716375,0.04073406
EraPlus,0.064687500,0.0650000000,0.06468750,0.065000000,0.06716375,0.04073406
EraPlus,0.067187500,0.0671875000,0.06718750,0.067187500,0.06716375,0.04073406
EraPlus,0.065312500,0.0590625000,0.06562500,0.059062500,0.06716375,0.04073406
EraPlus,0.064687500,0.0650000000,0.06468750,0.059563130,0.06716375,0.04073406
EraPlus,0.066562500,0.0671875000,0.06656250,0.067187500,0.06716375,0.04073406
EraPlus,0.065625000,0.0560937500,0.06562500,0.067812500,0.06716375,0.04073406
Wisk,0.070989580,0.0310937500,0.06127604,0.052876560,0.06656250,0.03281250
Wisk,0.061664660,0.0453739900,0.06454606,0.064914770,0.08218750,0.03808894
Wisk,0.057988280,0.0489062500,0.05867188,0.038906250,0.06453125,0.03890625
Wisk,0.064531250,0.0467187500,0.05859375,0.064531250,0.06453125,0.03890625
Wisk,0.060625000,0.0332812500,0.06453125,0.056718750,0.06453125,0.03890625
Wisk,0.052812500,0.0353125000,0.06453125,0.048906250,0.05867188,0.03890625
Wisk,0.061562500,0.0287654900,0.06546875,0.056718750,0.05635417,0.03890625
Wisk,0.086872520,0.0355971000,0.07302557,0.050637020,0.06403646,0.04003788
Wisk,0.046718750,0.0365625000,0.06125000,0.049378690,0.06546875,0.03890625
Wisk,0.065468750,0.0498437500,0.05960938,0.049843750,0.06000000,0.03890625
Wisk,0.057851560,0.0420312500,0.06445964,0.057656250,0.06546875,0.03890625
Wisk,0.059609380,0.0373437500,0.06182292,0.065468750,0.06546875,0.04359375
Wisk,0.065468750,0.0654687500,0.05609375,0.039218750,0.06546875,0.04359375
Wisk,0.065468750,0.0406250000,0.06182292,0.065468750,0.06546875,0.04359375
Wisk,0.065468750,0.0365625000,0.06182292,0.065468750,0.05796875,0.04359375
EraPlus,0.067500000,0.0553125000,0.05843750,0.066875000,0.06750000,0.04073406
EraPlus,0.064531250,0.0489062500,0.06453125,0.032477200,0.06453125,0.03515625
Wisk,0.064531250,0.0316492200,0.05281250,0.052876560,0.05867188,0.03890625
Wisk,0.063671880,0.0342968800,0.05781250,0.063671880,0.05195313,0.04054344
Wisk,0.063671880,0.0389843800,0.06367188,0.063671880,0.05195313,0.04054344
Wisk,0.064531250,0.0485140300,0.05867188,0.035156250,0.05541667,0.03515625
Wisk,0.064531250,0.0407015300,0.05867188,0.035156250,0.05541667,0.03515625
Wisk,0.064531250,0.0410937500,0.06453125,0.038906250,0.06453125,0.03846234
Wisk,0.058671880,0.0297751500,0.06453125,0.056718750,0.06453125,0.03890625
Wisk,0.059765630,0.0279572200,0.05846354,0.046796880,0.06367188,0.04054344
Wisk,0.064531250,0.0365625000,0.06453125,0.056718750,0.06453125,0.03890625
Wisk,0.061315940,0.0324208000,0.06453125,0.064531250,0.05541667,0.03890625
Wisk,0.064531250,0.0493750000,0.06453125,0.048906250,0.04890625,0.03890625
Wisk,0.064531250,0.0528125000,0.06453125,0.064531250,0.06453125,0.03890625
Wisk,0.064531250,0.0481344300,0.06453125,0.056718750,0.05851563,0.03890625
Wisk,0.064531250,0.0381838800,0.06453125,0.056718750,0.05851563,0.03890625
Wisk,0.064531250,0.0310937500,0.06453125,0.056718750,0.05851563,0.03890625
Wisk,0.064531250,0.0332812500,0.06437500,0.052876560,0.06453125,0.03890625
Wisk,0.064531250,0.0467187500,0.06437500,0.064531250,0.06453125,0.03890625
Wisk,0.064531250,0.0467187500,0.05453125,0.046718750,0.05929969,0.04359375
Tide,0.046718750,0.0576562500,0.06156250,0.049843750,0.06000000,0.03890625
EraPlus,0.054933040,0.0552343800,0.05195313,0.063671880,0.05781250,0.04054344
EraPlus,0.052416000,0.0645312500,0.05867188,0.064531250,0.05929969,0.03890625
EraPlus,0.064062500,0.0396997900,0.03802083,0.048437500,0.04843750,0.03720531
EraPlus,0.048046880,0.0636718800,0.05039063,0.052838540,0.06367188,0.04054344
EraPlus,0.058671880,0.0454001500,0.05359375,0.056718750,0.06453125,0.03890625
EraPlus,0.063046240,0.0396997900,0.06406250,0.048437500,0.05625000,0.03720531
EraPlus,0.064062500,0.0396997900,0.05324503,0.056250000,0.04843750,0.03720531
EraPlus,0.064453130,0.0636718800,0.04988810,0.056250000,0.06445313,0.04054344
EraPlus,0.050833330,0.0396997900,0.05260417,0.048437500,0.06406250,0.03468750
EraPlus,0.064479170,0.0396997900,0.06447917,0.055625000,0.05406250,0.03720531
EraPlus,0.054739580,0.0488281300,0.05742188,0.048828130,0.04679688,0.04054344
EraPlus,0.065468750,0.0564843800,0.05609375,0.046718750,0.06546875,0.04359375
Tide,0.043214290,0.0552343800,0.05195313,0.063671880,0.05781250,0.04054344
Tide,0.034491740,0.0489062500,0.05281250,0.034441960,0.05468750,0.03890625
Surf,0.052812500,0.0478125000,0.06453125,0.027187500,0.05562500,0.03890625
Surf,0.052812500,0.0645312500,0.06343750,0.048906250,0.06453125,0.03890625
Tide,0.053593750,0.0429076100,0.06453125,0.056718750,0.06453125,0.03890625
Surf,0.062343750,0.0496234400,0.06187500,0.035000000,0.06234375,0.03515625
Tide,0.048645830,0.0481250000,0.06543750,0.065383520,0.05600000,0.03890625
Tide,0.046405450,0.0396997900,0.05885417,0.048437500,0.06406250,0.03843750
Tide,0.049956600,0.0396997900,0.04625000,0.056666670,0.05666667,0.03720531
Tide,0.055807620,0.0434472700,0.06453125,0.048906250,0.05867188,0.03515625
Tide,0.045208330,0.0396997900,0.05927083,0.046770830,0.05406250,0.03720531
Tide,0.052083330,0.0396997900,0.05885417,0.064062500,0.05885417,0.03843750
Tide,0.040078130,0.0489062500,0.06437500,0.046718750,0.06453125,0.03890625
Tide,0.052291670,0.0396997900,0.06406250,0.056250000,0.04979167,0.04156250
